episode,step,action,position,midprice,spread,quoted_ask,quoted_bid,ask_level,bid_level,pnl_step,bandh_step
20200226,35433000,5,100,46336.5,7.0,46356.0,46336.0,2,0,0.0,0.0
20200226,35436000,4,-64,46339.0,22.0,46336.0,46316.0,0,2,526.0,2.5
20200226,35439000,7,100,46330.5,5.0,46379.0,46329.0,4,1,774.0,-8.5
20200226,35442000,2,100,46324.5,7.0,46350.0,46310.0,2,2,-600.0,-6.0
20200226,35445000,4,0,46324.0,6.0,46324.0,46304.0,0,2,-50.0,-0.5
20200226,35448000,7,0,46324.0,6.0,46364.0,46314.0,4,1,0.0,0.0
20200226,35451000,4,-100,46335.5,29.0,46324.0,46304.0,0,2,-1150.0,11.5
20200226,35454000,5,-100,46338.5,23.0,46355.0,46335.0,2,0,-300.0,3.0
20200226,35457000,0,-200,46335.5,29.0,46348.0,46328.0,1,1,1550.0,-3.0
20200226,35460000,2,-200,46348.0,4.0,46355.0,46315.0,2,2,-2500.0,12.5
20200226,35463000,5,-400,46380.0,40.0,46368.0,46348.0,2,0,-10600.0,32.0
20200226,35466000,7,-400,46375.0,50.0,46420.0,46370.0,4,1,2000.0,-5.0
20200226,35469000,3,-400,46377.0,44.0,46405.0,46345.0,3,3,-800.0,2.0
20200226,35472000,4,-300,46361.0,78.0,46377.0,46357.0,0,2,7500.0,-16.0
20200226,35475000,0,-200,46351.0,98.0,46371.0,46351.0,1,1,3000.0,-10.0
20200226,35478000,5,-200,46375.0,50.0,46371.0,46351.0,2,0,-2800.0,24.0
20200226,35481000,4,-300,46375.0,50.0,46375.0,46355.0,0,2,0.0,0.0
20200226,35484000,2,-300,46340.5,19.0,46395.0,46355.0,2,2,14350.0,-34.5
20200226,35487000,6,-400,46375.0,50.0,46350.0,46300.0,1,4,-12850.0,34.5
20200226,35490000,7,-400,46375.0,50.0,46415.0,46365.0,4,1,0.0,0.0
20200226,35493000,1,100,46299.5,1.0,46415.0,46365.0,4,1,-16550.0,-75.5
20200226,35496000,2,100,46299.5,1.0,46319.0,46279.0,2,2,0.0,0.0
20200226,35499000,2,100,46299.5,1.0,46319.0,46279.0,2,2,0.0,0.0
20200226,35502000,6,100,46299.5,1.0,46309.0,46259.0,1,4,0.0,0.0
20200226,35505000,4,0,46299.0,2.0,46299.0,46279.0,0,2,-50.0,-0.5
20200226,35508000,7,-139,46350.0,100.0,46339.0,46289.0,4,1,-4529.0,51.0
20200226,35511000,5,-200,46350.5,99.0,46370.0,46350.0,2,0,-771.0,0.5
20200226,35514000,8,-200,46350.0,100.0,46400.0,46300.0,5,5,100.0,-0.5
20200226,35517000,0,-400,46350.5,99.0,46360.0,46340.0,1,1,2800.0,0.5
20200226,35520000,8,-400,46350.5,99.0,46400.0,46300.0,5,5,0.0,0.0
20200226,35523000,8,-400,46351.0,98.0,46400.0,46300.0,5,5,-200.0,0.5
20200226,35526000,8,-200,46300.5,1.0,46401.0,46301.0,5,5,15200.0,-50.5
20200226,35529000,8,-200,46340.5,61.0,46350.0,46250.0,5,5,-8000.0,40.0
20200226,35532000,0,-100,46301.5,1.0,46350.0,46330.0,1,1,4950.0,-39.0
20200226,35535000,5,-300,46305.5,7.0,46321.0,46301.0,2,0,5600.0,4.0
20200226,35538000,5,-400,46340.5,79.0,46325.0,46305.0,2,0,-12050.0,35.0
20200226,35541000,1,-100,46345.0,70.0,46360.0,46340.0,2,0,-20200.0,4.5
20200226,35544000,0,100,46342.5,75.0,46355.0,46335.0,1,1,1250.0,-2.5
20200226,35547000,3,100,46353.5,91.0,46372.0,46312.0,3,3,5400.0,11.0
20200226,35550000,6,0,46389.5,19.0,46363.0,46313.0,1,4,6850.0,36.0
20200226,35553000,8,0,46345.0,70.0,46439.0,46339.0,5,5,0.0,-44.5
20200226,35556000,3,100,46364.5,29.0,46375.0,46315.0,3,3,4950.0,19.5
20200226,35559000,6,100,46364.5,29.0,46374.0,46324.0,1,4,0.0,0.0
20200226,35562000,1,-100,46364.5,29.0,46374.0,46324.0,1,4,-500.0,0.0
20200226,35565000,7,0,46354.5,89.0,46404.0,46354.0,4,1,2550.0,-10.0
20200226,35568000,4,-100,46389.5,19.0,46354.0,46334.0,0,2,-3550.0,35.0
20200226,35571000,5,-100,46390.0,20.0,46409.0,46389.0,2,0,-50.0,0.5
20200226,35574000,6,0,46345.5,69.0,46400.0,46350.0,1,4,100.0,-44.5
20200226,35577000,1,-100,46345.0,68.0,46355.0,46305.0,1,4,1000.0,-0.5
20200226,35580000,3,-200,46355.5,87.0,46375.0,46315.0,3,3,900.0,10.5
20200226,35583000,8,-200,46346.0,68.0,46405.0,46305.0,5,5,1900.0,-9.5
20200226,35586000,7,-100,46346.0,68.0,46386.0,46336.0,4,1,1000.0,0.0
20200226,35589000,0,-100,46389.5,19.0,46356.0,46336.0,1,1,-2350.0,43.5
20200226,35592000,1,0,46389.5,19.0,46399.0,46379.0,1,1,-950.0,0.0
20200226,35595000,4,100,46388.0,22.0,46389.0,46369.0,0,2,2600.0,-1.5
20200226,35598000,5,200,46389.5,19.0,46408.0,46388.0,2,0,300.0,1.5
20200226,35601000,6,0,46400.5,1.0,46399.0,46349.0,1,4,900.0,11.0
20200226,35604000,0,0,46400.5,1.0,46410.0,46390.0,1,1,0.0,0.0
20200226,35607000,0,100,46326.0,48.0,46410.0,46390.0,1,1,-6400.0,-74.5
20200226,35610000,5,100,46326.0,48.0,46346.0,46326.0,2,0,2000.0,0.0
20200226,35613000,5,200,46326.5,47.0,46346.0,46326.0,2,0,100.0,0.5
20200226,35616000,6,0,46326.5,47.0,46336.0,46286.0,1,4,2900.0,0.0
20200226,35619000,6,-100,46327.0,46.0,46336.0,46286.0,1,4,900.0,0.5
20200226,35622000,7,-100,46329.5,41.0,46367.0,46317.0,4,1,-250.0,2.5
20200226,35625000,3,-100,46335.5,29.0,46359.0,46299.0,3,3,-600.0,6.0
20200226,35628000,7,100,46327.0,46.0,46375.0,46325.0,4,1,2050.0,-8.5
20200226,35631000,4,0,46375.0,50.0,46327.0,46307.0,0,2,0.0,48.0
20200226,35634000,4,0,46375.0,50.0,46375.0,46355.0,0,2,0.0,0.0
20200226,35637000,0,200,46375.0,50.0,46385.0,46365.0,1,1,3000.0,0.0
20200226,35640000,2,0,46375.0,50.0,46395.0,46355.0,2,2,400.0,0.0
20200226,35643000,3,0,46375.0,50.0,46405.0,46345.0,3,3,0.0,0.0
20200226,35646000,8,0,46375.0,50.0,46425.0,46325.0,5,5,0.0,0.0
20200226,35649000,8,0,46355.0,10.0,46425.0,46325.0,5,5,0.0,-20.0
20200226,35652000,0,0,46375.0,50.0,46365.0,46345.0,1,1,0.0,20.0
20200226,35655000,0,0,46394.0,12.0,46385.0,46365.0,1,1,3000.0,19.0
20200226,35658000,8,0,46380.0,40.0,46444.0,46344.0,5,5,0.0,-14.0
20200226,35661000,0,-100,46380.0,40.0,46390.0,46370.0,1,1,1000.0,0.0
20200226,35664000,4,-100,46380.0,40.0,46380.0,46360.0,0,2,0.0,0.0
20200226,35667000,4,-200,46380.0,40.0,46380.0,46360.0,0,2,0.0,0.0
20200226,35670000,4,-100,46412.5,103.0,46380.0,46360.0,0,2,-250.0,32.5
20200226,35673000,8,0,46432.5,63.0,46462.0,46362.0,5,5,5050.0,20.0
20200226,35676000,2,100,46428.5,133.0,46452.0,46412.0,2,2,1650.0,-4.0
20200226,35679000,1,-100,46422.5,123.0,46448.0,46408.0,2,2,300.0,-6.0
20200226,35682000,8,0,46381.0,40.0,46472.0,46372.0,5,5,5050.0,-41.5
20200226,35685000,4,-100,46415.5,129.0,46381.0,46361.0,0,2,7650.0,34.5
20200226,35688000,8,0,46415.0,128.0,46465.0,46365.0,5,5,5050.0,-0.5
20200226,35691000,0,0,46415.5,129.0,46425.0,46405.0,1,1,2000.0,0.5
20200226,35694000,1,100,46415.0,128.0,46425.0,46405.0,1,1,1000.0,-0.5
20200226,35697000,3,0,46412.0,124.0,46445.0,46385.0,3,3,7000.0,-3.0
20200226,35700000,8,0,46412.0,122.0,46462.0,46362.0,5,5,10000.0,0.0
20200226,35703000,8,0,46436.5,73.0,46462.0,46362.0,5,5,0.0,24.5
20200226,35706000,0,0,46437.5,75.0,46446.0,46426.0,1,1,0.0,1.0
20200226,35709000,2,200,46437.0,74.0,46457.0,46417.0,2,2,3100.0,-0.5
20200226,35712000,0,300,46417.5,113.0,46447.0,46427.0,1,1,-4850.0,-19.5
20200226,35715000,6,300,46377.0,44.0,46427.0,46377.0,1,4,-7150.0,-40.5
20200226,35718000,7,400,46434.5,71.0,46417.0,46367.0,4,1,24000.0,57.5
20200226,35721000,4,400,46437.0,76.0,46434.0,46414.0,0,2,1300.0,2.5
20200226,35724000,5,300,46467.0,16.0,46457.0,46437.0,2,0,10700.0,30.0
20200226,35727000,8,300,46429.5,59.0,46517.0,46417.0,5,5,-11250.0,-37.5
20200226,35730000,1,0,46429.5,59.0,46479.0,46379.0,5,5,-8850.0,0.0
20200226,35733000,0,-100,46439.0,38.0,46439.0,46419.0,1,1,0.0,9.5
20200226,35736000,5,-100,46446.5,53.0,46459.0,46439.0,2,0,-750.0,7.5
20200226,35739000,5,-100,46442.0,44.0,46466.0,46446.0,2,0,2450.0,-4.5
20200226,35742000,6,0,46410.0,20.0,46452.0,46402.0,1,4,4600.0,-32.0
20200226,35745000,5,100,46399.5,1.0,46430.0,46410.0,2,0,-1050.0,-10.5
20200226,35748000,1,-100,46435.0,70.0,46419.0,46399.0,2,0,1450.0,35.5
20200226,35751000,8,-100,46464.5,11.0,46485.0,46385.0,5,5,-2950.0,29.5
20200226,35754000,1,0,46439.5,39.0,46514.0,46414.0,5,5,-550.0,-25.0
20200226,35757000,5,0,46434.5,49.0,46459.0,46439.0,2,0,0.0,-5.0
20200226,35760000,6,200,46380.5,39.0,46444.0,46394.0,1,4,-7200.0,-54.0
20200226,35763000,2,200,46380.5,39.0,46400.0,46360.0,2,2,0.0,0.0
20200226,35766000,4,100,46376.0,48.0,46380.0,46360.0,0,2,-500.0,-4.5
20200226,35769000,1,-100,46376.0,48.0,46376.0,46356.0,0,2,-2400.0,0.0
20200226,35772000,5,0,46375.5,49.0,46396.0,46376.0,2,0,3600.0,-0.5
20200226,35775000,8,-100,46375.5,49.0,46425.0,46325.0,5,5,2450.0,0.0
20200226,35778000,4,-200,46425.0,50.0,46375.0,46355.0,0,2,-9950.0,49.5
20200226,35781000,2,-400,46425.0,50.0,46445.0,46405.0,2,2,2000.0,0.0
20200226,35784000,3,-400,46425.0,50.0,46455.0,46395.0,3,3,0.0,0.0
20200226,35787000,3,-400,46425.0,50.0,46455.0,46395.0,3,3,0.0,0.0
20200226,35790000,3,-300,46429.5,59.0,46455.0,46395.0,3,3,1650.0,4.5
20200226,35793000,5,-300,46429.5,59.0,46449.0,46429.0,2,0,0.0,0.0
20200226,35796000,8,-300,46429.5,59.0,46479.0,46379.0,5,5,0.0,0.0
20200226,35799000,8,-300,46429.5,57.0,46479.0,46379.0,5,5,0.0,0.0
20200226,35802000,4,-200,46412.0,92.0,46429.0,46409.0,0,2,5550.0,-17.5
20200226,35805000,1,-100,46416.0,86.0,46412.0,46392.0,0,2,-3900.0,4.0
20200226,35808000,8,-100,46458.5,1.0,46466.0,46366.0,5,5,-4250.0,42.5
20200226,35811000,4,-100,46411.5,77.0,46458.0,46438.0,0,2,4700.0,-47.0
20200226,35814000,7,-100,46411.5,77.0,46451.0,46401.0,4,1,0.0,0.0
20200226,35817000,8,-100,46419.5,79.0,46461.0,46361.0,5,5,-800.0,8.0
20200226,35820000,3,-100,46390.0,20.0,46449.0,46389.0,3,3,10250.0,-29.5
20200226,35823000,8,-100,46385.0,30.0,46440.0,46340.0,5,5,500.0,-5.0
20200226,35826000,7,-100,46385.5,29.0,46425.0,46375.0,4,1,-50.0,0.5
20200226,35829000,3,-100,46384.5,29.0,46415.0,46355.0,3,3,100.0,-1.0
20200226,35832000,2,-100,46390.0,20.0,46404.0,46364.0,2,2,-550.0,5.5
20200226,35835000,8,-100,46390.0,20.0,46440.0,46340.0,5,5,0.0,0.0
20200226,35838000,8,-100,46399.5,1.0,46440.0,46340.0,5,5,-950.0,9.5
20200226,35841000,6,-100,46399.5,1.0,46409.0,46359.0,1,4,0.0,0.0
20200226,35844000,6,-100,46399.5,1.0,46409.0,46359.0,1,4,0.0,0.0
20200226,35847000,6,-100,46425.0,50.0,46409.0,46359.0,1,4,-2550.0,25.5
20200226,35850000,2,-100,46429.0,58.0,46445.0,46405.0,2,2,-400.0,4.0
20200226,35853000,7,-200,46458.5,1.0,46469.0,46419.0,4,1,-8400.0,29.5
20200226,35856000,5,-200,46458.5,1.0,46478.0,46458.0,2,0,0.0,0.0
20200226,35859000,5,-100,46428.5,57.0,46478.0,46458.0,2,0,3050.0,-30.0
20200226,35862000,1,-100,46436.0,68.0,46448.0,46428.0,2,0,-1650.0,7.5
20200226,35865000,2,-100,46463.5,13.0,46456.0,46416.0,2,2,1250.0,27.5
20200226,35868000,5,100,46375.0,10.0,46483.0,46463.0,2,0,-5250.0,-88.5
20200226,35871000,8,100,46375.0,10.0,46425.0,46325.0,5,5,0.0,0.0
20200226,35874000,5,100,46375.0,10.0,46395.0,46375.0,2,0,0.0,0.0
20200226,35877000,6,100,46374.0,12.0,46385.0,46335.0,1,4,-100.0,-1.0
20200226,35880000,4,-100,46385.0,30.0,46374.0,46354.0,0,2,0.0,11.0
20200226,35883000,0,0,46390.0,20.0,46395.0,46375.0,1,1,1000.0,5.0
20200226,35886000,5,100,46368.0,4.0,46410.0,46390.0,2,0,-2200.0,-22.0
20200226,35889000,1,100,46364.0,8.0,46388.0,46368.0,2,0,-600.0,-4.0
20200226,35892000,7,200,46365.0,6.0,46404.0,46354.0,4,1,1200.0,1.0
20200226,35895000,3,200,46355.0,8.0,46395.0,46335.0,3,3,-2000.0,-10.0
20200226,35898000,0,200,46356.0,12.0,46365.0,46345.0,1,1,200.0,1.0
20200226,35901000,1,-200,46384.0,32.0,46366.0,46346.0,1,1,-4900.0,28.0
20200226,35904000,2,-200,46370.0,40.0,46404.0,46364.0,2,2,2800.0,-14.0
20200226,35907000,5,0,46379.0,22.0,46390.0,46370.0,2,0,600.0,9.0
20200226,35910000,8,0,46383.5,31.0,46429.0,46329.0,5,5,0.0,4.5
20200226,35913000,6,-100,46395.0,10.0,46393.0,46343.0,1,4,-500.0,11.5
20200226,35916000,2,-200,46379.0,22.0,46415.0,46375.0,2,2,3000.0,-16.0
20200226,35919000,2,-300,46395.0,10.0,46399.0,46359.0,2,2,-2800.0,16.0
20200226,35922000,6,-300,46396.0,12.0,46405.0,46355.0,1,4,-300.0,1.0
20200226,35925000,6,-300,46396.0,12.0,46406.0,46356.0,1,4,0.0,0.0
20200226,35928000,6,-300,46400.5,3.0,46406.0,46356.0,1,4,-1350.0,4.5
20200226,35931000,4,-500,46469.0,2.0,46400.0,46380.0,0,2,-33850.0,68.5
20200226,35934000,4,-500,46435.0,66.0,46469.0,46449.0,0,2,17000.0,-34.0
20200226,35937000,8,-500,46434.5,65.0,46485.0,46385.0,5,5,250.0,-0.5
20200226,35940000,2,-400,46435.0,66.0,46454.0,46414.0,2,2,2350.0,0.5
20200226,35943000,5,-500,46430.0,56.0,46455.0,46435.0,2,0,4500.0,-5.0
20200226,35946000,2,-400,46434.5,71.0,46450.0,46410.0,2,2,1700.0,4.5
20200226,35949000,2,-300,46439.0,58.0,46454.0,46414.0,2,2,700.0,4.5
20200226,35952000,7,-200,46439.0,58.0,46479.0,46429.0,4,1,1000.0,0.0
20200226,35955000,3,-200,46469.0,2.0,46469.0,46409.0,3,3,-1500.0,30.0
20200226,35958000,0,-200,46439.0,58.0,46479.0,46459.0,1,1,6000.0,-30.0
20200226,35961000,5,-100,46439.0,58.0,46459.0,46439.0,2,0,0.0,0.0
20200226,35964000,0,-300,46434.5,65.0,46449.0,46429.0,1,1,4350.0,-4.5
20200226,35967000,5,-200,46435.0,66.0,46454.0,46434.0,2,0,-550.0,0.5
20200226,35970000,4,-200,46467.5,1.0,46435.0,46415.0,0,2,-4500.0,32.5
20200226,35973000,4,-200,46467.5,1.0,46467.0,46447.0,0,2,2000.0,0.0
20200226,35976000,4,-200,46434.0,68.0,46467.0,46447.0,0,2,8700.0,-33.5
20200226,35979000,4,-100,46439.0,58.0,46434.0,46414.0,0,2,1500.0,5.0
20200226,35982000,5,-200,46469.0,2.0,46459.0,46439.0,2,0,-4500.0,30.0
20200226,35985000,4,-200,46469.0,2.0,46469.0,46449.0,0,2,2000.0,0.0
20200226,35988000,4,-100,46400.5,1.0,46469.0,46449.0,0,2,8850.0,-68.5
20200226,35991000,7,-100,46425.5,71.0,46440.0,46390.0,4,1,-2500.0,25.0
20200226,35994000,2,-100,46419.5,59.0,46445.0,46405.0,2,2,600.0,-6.0
20200226,35997000,7,100,46409.5,77.0,46459.0,46409.0,4,1,1500.0,-10.0
20200226,36000000,4,100,46409.5,75.0,46409.0,46389.0,0,2,2000.0,0.0
20200226,36003000,5,0,46409.0,74.0,46429.0,46409.0,2,0,5050.0,-0.5
20200226,36006000,8,0,46386.0,28.0,46459.0,46359.0,5,5,0.0,-23.0
20200226,36009000,1,0,46384.0,32.0,46436.0,46336.0,5,5,0.0,-2.0
20200226,36012000,7,0,46389.5,21.0,46424.0,46374.0,4,1,0.0,5.5
20200226,36015000,8,100,46345.0,10.0,46439.0,46339.0,5,5,-2900.0,-44.5
20200226,36018000,4,100,46342.5,15.0,46345.0,46325.0,0,2,-250.0,-2.5
20200226,36021000,3,200,46327.5,15.0,46372.0,46312.0,3,3,-2650.0,-15.0
20200226,36024000,3,200,46325.0,20.0,46357.0,46297.0,3,3,-500.0,-2.5
20200226,36027000,1,-100,46342.5,15.0,46355.0,46295.0,3,3,-1750.0,17.5
20200226,36030000,8,-100,46342.0,14.0,46392.0,46292.0,5,5,50.0,-0.5
20200226,36033000,6,-100,46327.5,45.0,46352.0,46302.0,1,4,1450.0,-14.5
20200226,36036000,7,-100,46326.5,27.0,46367.0,46317.0,4,1,100.0,-1.0
20200226,36039000,6,-100,46326.5,27.0,46336.0,46286.0,1,4,0.0,0.0
20200226,36042000,8,-200,46331.5,37.0,46376.0,46276.0,5,5,-50.0,5.0
20200226,36045000,0,-100,46340.0,20.0,46341.0,46321.0,1,1,2600.0,8.5
20200226,36048000,1,0,46332.0,36.0,46350.0,46330.0,1,1,-1000.0,-8.0
20200226,36051000,8,0,46328.0,44.0,46382.0,46282.0,5,5,0.0,-4.0
20200226,36054000,8,100,46310.0,6.0,46378.0,46278.0,5,5,-2000.0,-18.0
20200226,36057000,7,100,46328.0,44.0,46350.0,46300.0,4,1,1800.0,18.0
20200226,36060000,1,0,46321.5,17.0,46368.0,46318.0,4,1,-2200.0,-6.5
20200226,36063000,8,0,46327.5,45.0,46371.0,46271.0,5,5,0.0,6.0
20200226,36066000,3,-34,46340.0,20.0,46357.0,46297.0,3,3,340.0,12.5
20200226,36069000,7,66,46329.0,42.0,46380.0,46330.0,4,1,1474.0,-11.0
20200226,36072000,7,0,46330.0,40.0,46369.0,46319.0,4,1,1386.0,1.0
20200226,36075000,8,0,46351.5,3.0,46380.0,46280.0,5,5,0.0,21.5
20200226,36078000,4,200,46331.5,43.0,46351.0,46331.0,0,2,200.0,-20.0
20200226,36081000,8,200,46331.5,43.0,46381.0,46281.0,5,5,0.0,0.0
20200226,36084000,0,0,46376.5,47.0,46341.0,46321.0,1,1,2900.0,45.0
20200226,36087000,2,0,46376.5,47.0,46396.0,46356.0,2,2,0.0,0.0
20200226,36090000,0,100,46353.5,87.0,46386.0,46366.0,1,1,1750.0,-23.0
20200226,36093000,5,100,46373.5,47.0,46373.0,46353.0,2,0,2000.0,20.0
20200226,36096000,3,300,46328.5,37.0,46403.0,46343.0,3,3,-8400.0,-45.0
20200226,36099000,4,200,46327.5,39.0,46328.0,46308.0,0,2,-250.0,-1.0
20200226,36102000,6,0,46356.0,88.0,46337.0,46287.0,1,4,5500.0,28.5
20200226,36105000,6,-100,46373.0,52.0,46366.0,46316.0,1,4,-700.0,17.0
20200226,36108000,7,-100,46373.0,52.0,46413.0,46363.0,4,1,0.0,0.0
20200226,36111000,4,-100,46402.5,5.0,46373.0,46353.0,0,2,-950.0,29.5
20200226,36114000,0,100,46356.0,88.0,46412.0,46392.0,1,1,350.0,-46.5
20200226,36117000,0,0,46356.0,88.0,46366.0,46346.0,1,1,1000.0,0.0
20200226,36120000,8,0,46375.0,50.0,46406.0,46306.0,5,5,0.0,19.0
20200226,36123000,2,200,46349.0,2.0,46395.0,46355.0,2,2,-300.0,-26.0
20200226,36126000,3,300,46356.0,88.0,46379.0,46319.0,3,3,5100.0,7.0
20200226,36129000,8,300,46356.0,88.0,46406.0,46306.0,5,5,0.0,0.0
20200226,36132000,8,200,46360.0,80.0,46406.0,46306.0,5,5,3100.0,4.0
20200226,36135000,6,100,46360.0,80.0,46370.0,46320.0,1,4,1000.0,0.0
20200226,36138000,5,0,46360.0,80.0,46380.0,46360.0,2,0,2000.0,0.0
20200226,36141000,0,100,46355.5,87.0,46370.0,46350.0,1,1,1550.0,-4.5
20200226,36144000,7,100,46360.0,80.0,46395.0,46345.0,4,1,5450.0,4.5
20200226,36147000,3,0,46399.5,1.0,46390.0,46330.0,3,3,3000.0,39.5
20200226,36150000,1,0,46399.5,1.0,46429.0,46369.0,3,3,0.0,0.0
20200226,36153000,0,100,46360.0,80.0,46409.0,46389.0,1,1,-900.0,-39.5
20200226,36156000,4,0,46359.5,79.0,46360.0,46340.0,0,2,0.0,-0.5
20200226,36159000,5,-100,46359.5,79.0,46379.0,46359.0,2,0,1950.0,0.0
20200226,36162000,2,-200,46360.0,80.0,46379.0,46339.0,2,2,1850.0,0.5
20200226,36165000,5,-300,46389.0,22.0,46380.0,46360.0,2,0,-6700.0,29.0
20200226,36168000,1,0,46389.0,22.0,46409.0,46389.0,2,0,-3300.0,0.0
20200226,36171000,7,200,46364.0,28.0,46429.0,46379.0,4,1,-4000.0,-25.0
20200226,36174000,2,200,46364.0,28.0,46384.0,46344.0,2,2,0.0,0.0
20200226,36177000,2,200,46364.0,28.0,46384.0,46344.0,2,2,0.0,0.0
20200226,36180000,2,200,46364.5,27.0,46384.0,46344.0,2,2,100.0,0.5
20200226,36183000,4,200,46349.0,58.0,46364.0,46344.0,0,2,-1100.0,-15.5
20200226,36186000,3,200,46349.5,57.0,46379.0,46319.0,3,3,100.0,0.5
20200226,36189000,1,0,46382.0,36.0,46379.0,46319.0,3,3,-5800.0,32.5
20200226,36192000,8,0,46388.0,20.0,46432.0,46332.0,5,5,0.0,6.0
20200226,36195000,5,0,46388.0,20.0,46408.0,46388.0,2,0,0.0,0.0
20200226,36198000,3,-100,46398.5,1.0,46418.0,46358.0,3,3,-1950.0,10.5
20200226,36201000,0,0,46371.0,14.0,46408.0,46388.0,1,1,1050.0,-27.5
20200226,36204000,1,-100,46388.0,20.0,46381.0,46361.0,1,1,-700.0,17.0
20200226,36207000,0,-100,46388.0,20.0,46398.0,46378.0,1,1,0.0,0.0
20200226,36210000,2,-100,46388.0,20.0,46408.0,46368.0,2,2,0.0,0.0
20200226,36213000,2,-107,46381.0,34.0,46408.0,46368.0,2,2,819.0,-7.0
20200226,36216000,2,-200,46382.0,36.0,46401.0,46361.0,2,2,1381.0,1.0
20200226,36219000,0,0,46361.0,78.0,46392.0,46372.0,1,1,1400.0,-21.0
20200226,36222000,1,-200,46361.0,78.0,46371.0,46351.0,1,1,4100.0,0.0
20200226,36225000,1,0,46364.0,82.0,46371.0,46351.0,1,1,-5800.0,3.0
20200226,36228000,8,0,46402.5,5.0,46414.0,46314.0,5,5,0.0,38.5
20200226,36231000,4,-100,46424.0,38.0,46402.0,46382.0,0,2,-2200.0,21.5
20200226,36234000,0,-100,46421.0,42.0,46434.0,46414.0,1,1,300.0,-3.0
20200226,36237000,1,100,46420.5,41.0,46431.0,46411.0,1,1,-1150.0,-0.5
20200226,36240000,6,100,46420.0,40.0,46430.0,46380.0,1,4,-50.0,-0.5
20200226,36243000,0,200,46382.0,114.0,46430.0,46410.0,1,1,-6600.0,-38.0
20200226,36246000,3,200,46383.5,119.0,46412.0,46352.0,3,3,6300.0,1.5
20200226,36249000,0,0,46441.5,5.0,46393.0,46373.0,1,1,5600.0,58.0
20200226,36252000,4,-100,46443.5,1.0,46441.0,46421.0,0,2,-250.0,2.0
20200226,36255000,6,-100,46444.5,1.0,46453.0,46403.0,1,4,-100.0,1.0
20200226,36258000,7,-100,46460.0,34.0,46484.0,46434.0,4,1,-1550.0,15.5
20200226,36261000,0,-200,46461.5,31.0,46470.0,46450.0,1,1,-1000.0,1.5
20200226,36264000,3,-300,46488.5,23.0,46491.0,46431.0,3,3,-7250.0,27.0
20200226,36267000,3,-307,46488.5,23.0,46518.0,46458.0,3,3,3830.5,0.0
20200226,36270000,3,-207,46469.5,61.0,46518.0,46458.0,3,3,6983.0,-19.0
20200226,36273000,5,-307,46528.0,56.0,46489.0,46469.0,2,0,-16009.5,58.5
20200226,36276000,2,-307,46528.0,56.0,46548.0,46508.0,2,2,0.0,0.0
20200226,36279000,5,-307,46528.0,56.0,46548.0,46528.0,2,0,0.0,0.0
20200226,36282000,2,-407,46533.5,67.0,46548.0,46508.0,2,2,761.5,5.5
20200226,36285000,2,-507,46573.0,12.0,46553.0,46513.0,2,2,-18076.5,39.5
20200226,36288000,5,-507,46544.0,88.0,46593.0,46573.0,2,0,14703.0,-29.0
20200226,36291000,2,-307,46543.0,86.0,46564.0,46524.0,2,2,-593.0,-1.0
20200226,36294000,2,-307,46542.5,85.0,46563.0,46523.0,2,2,153.5,-0.5
20200226,36297000,4,-207,46533.5,67.0,46542.0,46522.0,0,2,3913.0,-9.0
20200226,36300000,4,-107,46544.5,69.0,46533.0,46513.0,0,2,1873.0,11.0
20200226,36303000,2,-207,46538.5,57.0,46564.0,46524.0,2,2,4992.0,-6.0
20200226,36306000,4,-207,46539.0,78.0,46538.0,46518.0,0,2,1896.5,0.5
20200226,36309000,4,-307,46533.5,67.0,46539.0,46519.0,0,2,1688.5,-5.5
20200226,36312000,4,-307,46524.5,49.0,46533.0,46513.0,0,2,2763.0,-9.0
20200226,36315000,2,-507,46549.5,1.0,46544.0,46504.0,2,2,-9875.0,25.0
20200226,36318000,2,-307,46525.0,50.0,46569.0,46529.0,2,2,12621.5,-24.5
20200226,36321000,2,-407,46525.0,50.0,46545.0,46505.0,2,2,2000.0,0.0
20200226,36324000,4,-507,46524.5,49.0,46525.0,46505.0,0,2,253.5,-0.5
20200226,36327000,6,-607,46524.5,49.0,46534.0,46484.0,1,4,950.0,0.0
20200226,36330000,0,-607,46529.5,39.0,46534.0,46514.0,1,1,-3035.0,5.0
20200226,36333000,0,-407,46534.5,69.0,46539.0,46519.0,1,1,565.0,5.0
20200226,36336000,0,-407,46534.0,68.0,46544.0,46524.0,1,1,2203.5,-0.5
20200226,36339000,0,-507,46535.0,70.0,46544.0,46524.0,1,1,493.0,1.0
20200226,36342000,4,-607,46560.0,20.0,46535.0,46515.0,0,2,-15175.0,25.0
20200226,36345000,2,-607,46560.0,20.0,46580.0,46540.0,2,2,0.0,0.0
20200226,36348000,4,-607,46573.5,7.0,46560.0,46540.0,0,2,-8194.5,13.5
20200226,36351000,2,-607,46574.0,6.0,46593.0,46553.0,2,2,-303.5,0.5
20200226,36354000,0,-607,46574.0,10.0,46584.0,46564.0,1,1,0.0,0.0
20200226,36357000,3,-607,46569.5,1.0,46604.0,46544.0,3,3,2731.5,-4.5
20200226,36360000,6,-507,46524.5,49.0,46579.0,46529.0,1,4,23365.0,-45.0
20200226,36363000,2,-607,46534.5,69.0,46544.0,46504.0,2,2,-4120.0,10.0
